Direction,Year,Date,Weekday,Current_Match,Country,Commodity,Transport_Mode,Measure,Value,Cumulative
Exports,2016,22/06/2016,Wednesday,24/06/2020,All,All,All,$,73000000,20904000000
Exports,2016,23/06/2016,Thursday,25/06/2020,All,All,All,$,172000000,21077000000
Exports,2016,24/06/2016,Friday,26/06/2020,All,All,All,$,170000000,21246000000
Exports,2016,25/06/2016,Saturday,27/06/2020,All,All,All,$,99000000,21346000000
Exports,2016,26/06/2016,Sunday,28/06/2020,All,All,All,$,153000000,21499000000
Exports,2016,27/06/2016,Monday,29/06/2020,All,All,All,$,140000000,21639000000
Exports,2016,28/06/2016,Tuesday,30/06/2020,All,All,All,$,106000000,21745000000
Exports,2016,29/06/2016,Wednesday,1/07/2020,All,All,All,$,106000000,21851000000
Exports,2016,30/06/2016,Thursday,2/07/2020,All,All,All,$,194000000,22046000000
Exports,2016,1/07/2016,Friday,3/07/2020,All,All,All,$,135000000,22181000000
Exports,2016,2/07/2016,Saturday,4/07/2020,All,All,All,$,170000000,22351000000
Exports,2016,3/07/2016,Sunday,5/07/2020,All,All,All,$,147000000,22498000000
Exports,2016,4/07/2016,Monday,6/07/2020,All,All,All,$,147000000,22645000000
Exports,2016,5/07/2016,Tuesday,7/07/2020,All,All,All,$,156000000,22801000000
Exports,2016,6/07/2016,Wednesday,8/07/2020,All,All,All,$,71000000,22872000000
Exports,2016,7/07/2016,Thursday,9/07/2020,All,All,All,$,187000000,23058000000
Exports,2016,8/07/2016,Friday,10/07/2020,All,All,All,$,115000000,23173000000
Exports,2016,9/07/2016,Saturday,11/07/2020,All,All,All,$,110000000,23282000000
Exports,2016,10/07/2016,Sunday,12/07/2020,All,All,All,$,140000000,23422000000
Exports,2016,11/07/2016,Monday,13/07/2020,All,All,All,$,116000000,23538000000
Exports,2016,12/07/2016,Tuesday,14/07/2020,All,All,All,$,99000000,23637000000
Exports,2016,13/07/2016,Wednesday,15/07/2020,All,All,All,$,55000000,23691000000
Exports,2016,14/07/2016,Thursday,16/07/2020,All,All,All,$,164000000,23855000000
Exports,2016,15/07/2016,Friday,17/07/2020,All,All,All,$,115000000,23970000000
Exports,2016,16/07/2016,Saturday,18/07/2020,All,All,All,$,83000000,24053000000
Exports,2016,17/07/2016,Sunday,19/07/2020,All,All,All,$,146000000,24199000000
Exports,2016,18/07/2016,Monday,20/07/2020,All,All,All,$,117000000,24316000000
Exports,2016,19/07/2016,Tuesday,21/07/2020,All,All,All,$,88000000,24405000000
Exports,2016,20/07/2016,Wednesday,22/07/2020,All,All,All,$,104000000,24509000000
Exports,2016,21/07/2016,Thursday,23/07/2020,All,All,All,$,162000000,24670000000
Exports,2016,22/07/2016,Friday,24/07/2020,All,All,All,$,147000000,24817000000
Exports,2016,23/07/2016,Saturday,25/07/2020,All,All,All,$,101000000,24918000000
Exports,2016,24/07/2016,Sunday,26/07/2020,All,All,All,$,137000000,25055000000
Exports,2016,25/07/2016,Monday,27/07/2020,All,All,All,$,150000000,25205000000
Exports,2016,26/07/2016,Tuesday,28/07/2020,All,All,All,$,98000000,25304000000
Exports,2016,27/07/2016,Wednesday,29/07/2020,All,All,All,$,89000000,25393000000
Exports,2017,4/02/2017,Saturday,1/02/2020,All,All,All,$,167000000,167000000
Exports,2017,5/02/2017,Sunday,2/02/2020,All,All,All,$,147000000,314000000
Exports,2017,6/02/2017,Monday,3/02/2020,All,All,All,$,202000000,516000000
Exports,2017,7/02/2017,Tuesday,4/02/2020,All,All,All,$,74000000,590000000
Exports,2017,8/02/2017,Wednesday,5/02/2020,All,All,All,$,147000000,737000000
Exports,2017,9/02/2017,Thursday,6/02/2020,All,All,All,$,112000000,849000000
Exports,2017,10/02/2017,Friday,7/02/2020,All,All,All,$,108000000,957000000
Exports,2017,11/02/2017,Saturday,8/02/2020,All,All,All,$,148000000,1105000000
Exports,2017,12/02/2017,Sunday,9/02/2020,All,All,All,$,166000000,1271000000
Exports,2017,13/02/2017,Monday,10/02/2020,All,All,All,$,188000000,1459000000
Exports,2017,14/02/2017,Tuesday,11/02/2020,All,All,All,$,62000000,1521000000
Exports,2017,15/02/2017,Wednesday,12/02/2020,All,All,All,$,149000000,1670000000
Exports,2017,16/02/2017,Thursday,13/02/2020,All,All,All,$,137000000,1807000000
Exports,2017,17/02/2017,Friday,14/02/2020,All,All,All,$,150000000,1957000000
Exports,2017,18/02/2017,Saturday,15/02/2020,All,All,All,$,129000000,2086000000
Exports,2017,19/02/2017,Sunday,16/02/2020,All,All,All,$,173000000,2259000000
Exports,2017,20/02/2017,Monday,17/02/2020,All,All,All,$,251000000,2510000000
Exports,2017,21/02/2017,Tuesday,18/02/2020,All,All,All,$,85000000,2595000000
Exports,2017,22/02/2017,Wednesday,19/02/2020,All,All,All,$,128000000,2724000000
Exports,2017,23/02/2017,Thursday,20/02/2020,All,All,All,$,109000000,2832000000
Exports,2017,24/02/2017,Friday,21/02/2020,All,All,All,$,129000000,2962000000
Exports,2017,25/02/2017,Saturday,22/02/2020,All,All,All,$,140000000,3102000000
Exports,2017,26/02/2017,Sunday,23/02/2020,All,All,All,$,166000000,3268000000
Exports,2017,27/02/2017,Monday,24/02/2020,All,All,All,$,229000000,3497000000
Exports,2017,28/02/2017,Tuesday,25/02/2020,All,All,All,$,140000000,3637000000
Exports,2017,1/03/2017,Wednesday,26/02/2020,All,All,All,$,127000000,3765000000
Exports,2017,2/03/2017,Thursday,27/02/2020,All,All,All,$,128000000,3892000000
Exports,2017,3/03/2017,Friday,28/02/2020,All,All,All,$,158000000,4051000000
Exports,2017,4/03/2017,Saturday,29/02/2020,All,All,All,$,125000000,4176000000
Exports,2017,5/03/2017,Sunday,1/03/2020,All,All,All,$,169000000,4345000000
Exports,2017,6/03/2017,Monday,2/03/2020,All,All,All,$,222000000,4567000000
Exports,2017,7/03/2017,Tuesday,3/03/2020,All,All,All,$,67000000,4634000000
Exports,2017,8/03/2017,Wednesday,4/03/2020,All,All,All,$,124000000,4758000000
Exports,2017,9/03/2017,Thursday,5/03/2020,All,All,All,$,100000000,4858000000
Exports,2017,10/03/2017,Friday,6/03/2020,All,All,All,$,137000000,4995000000
Exports,2017,11/03/2017,Saturday,7/03/2020,All,All,All,$,136000000,5131000000
Exports,2017,12/03/2017,Sunday,8/03/2020,All,All,All,$,162000000,5293000000
Exports,2017,13/03/2017,Monday,9/03/2020,All,All,All,$,209000000,5502000000
Exports,2017,14/03/2017,Tuesday,10/03/2020,All,All,All,$,90000000,5592000000
Exports,2017,15/03/2017,Wednesday,11/03/2020,All,All,All,$,241000000,5833000000
Exports,2017,16/03/2017,Thursday,12/03/2020,All,All,All,$,135000000,5968000000
Exports,2017,17/03/2017,Friday,13/03/2020,All,All,All,$,136000000,6104000000
Exports,2017,18/03/2017,Saturday,14/03/2020,All,All,All,$,131000000,6236000000
Exports,2017,19/03/2017,Sunday,15/03/2020,All,All,All,$,148000000,6383000000
Exports,2017,20/03/2017,Monday,16/03/2020,All,All,All,$,185000000,6568000000
Exports,2017,21/03/2017,Tuesday,17/03/2020,All,All,All,$,82000000,6650000000
Exports,2017,22/03/2017,Wednesday,18/03/2020,All,All,All,$,105000000,6755000000
Exports,2017,23/03/2017,Thursday,19/03/2020,All,All,All,$,107000000,6863000000
Exports,2017,24/03/2017,Friday,20/03/2020,All,All,All,$,164000000,7027000000
Exports,2017,25/03/2017,Saturday,21/03/2020,All,All,All,$,168000000,7195000000
Exports,2017,26/03/2017,Sunday,22/03/2020,All,All,All,$,206000000,7401000000
Exports,2017,27/03/2017,Monday,23/03/2020,All,All,All,$,250000000,7651000000
Exports,2017,28/03/2017,Tuesday,24/03/2020,All,All,All,$,115000000,7767000000
Exports,2017,29/03/2017,Wednesday,25/03/2020,All,All,All,$,132000000,7899000000
Exports,2017,30/03/2017,Thursday,26/03/2020,All,All,All,$,153000000,8052000000
Exports,2017,31/03/2017,Friday,27/03/2020,All,All,All,$,175000000,8227000000
Exports,2017,1/04/2017,Saturday,28/03/2020,All,All,All,$,154000000,8381000000
Exports,2017,2/04/2017,Sunday,29/03/2020,All,All,All,$,170000000,8550000000
Exports,2017,3/04/2017,Monday,30/03/2020,All,All,All,$,225000000,8775000000
Exports,2017,4/04/2017,Tuesday,31/03/2020,All,All,All,$,91000000,8867000000
Exports,2017,5/04/2017,Wednesday,1/04/2020,All,All,All,$,107000000,8974000000
Exports,2017,6/04/2017,Thursday,2/04/2020,All,All,All,$,180000000,9154000000
Exports,2017,7/04/2017,Friday,3/04/2020,All,All,All,$,144000000,9298000000
Exports,2017,8/04/2017,Saturday,4/04/2020,All,All,All,$,195000000,9493000000
Exports,2017,9/04/2017,Sunday,5/04/2020,All,All,All,$,184000000,9677000000
Exports,2017,10/04/2017,Monday,6/04/2020,All,All,All,$,246000000,9923000000
Exports,2017,11/04/2017,Tuesday,7/04/2020,All,All,All,$,95000000,10018000000
Exports,2017,12/04/2017,Wednesday,8/04/2020,All,All,All,$,95000000,10114000000
Exports,2017,13/04/2017,Thursday,9/04/2020,All,All,All,$,151000000,10265000000
Exports,2017,14/04/2017,Friday,10/04/2020,All,All,All,$,155000000,10420000000
Exports,2017,15/04/2017,Saturday,11/04/2020,All,All,All,$,170000000,10590000000
Exports,2017,16/04/2017,Sunday,12/04/2020,All,All,All,$,161000000,10751000000
Exports,2017,17/04/2017,Monday,13/04/2020,All,All,All,$,213000000,10964000000
Exports,2017,18/04/2017,Tuesday,14/04/2020,All,All,All,$,87000000,11051000000
Exports,2017,19/04/2017,Wednesday,15/04/2020,All,All,All,$,99000000,11150000000
Exports,2017,20/04/2017,Thursday,16/04/2020,All,All,All,$,130000000,11280000000
Exports,2017,21/04/2017,Friday,17/04/2020,All,All,All,$,118000000,11397000000
Exports,2017,22/04/2017,Saturday,18/04/2020,All,All,All,$,125000000,11522000000
Exports,2017,23/04/2017,Sunday,19/04/2020,All,All,All,$,218000000,11739000000
Exports,2017,24/04/2017,Monday,20/04/2020,All,All,All,$,234000000,11973000000
Exports,2017,25/04/2017,Tuesday,21/04/2020,All,All,All,$,157000000,12131000000
Exports,2017,26/04/2017,Wednesday,22/04/2020,All,All,All,$,81000000,12212000000
Exports,2017,27/04/2017,Thursday,23/04/2020,All,All,All,$,197000000,12408000000
Exports,2017,28/04/2017,Friday,24/04/2020,All,All,All,$,211000000,12620000000
Exports,2017,29/04/2017,Saturday,25/04/2020,All,All,All,$,146000000,12766000000
Exports,2017,30/04/2017,Sunday,26/04/2020,All,All,All,$,171000000,12936000000
Exports,2017,1/05/2017,Monday,27/04/2020,All,All,All,$,199000000,13135000000
Exports,2017,2/05/2017,Tuesday,28/04/2020,All,All,All,$,115000000,13250000000
Exports,2017,3/05/2017,Wednesday,29/04/2020,All,All,All,$,134000000,13384000000
Exports,2017,4/05/2017,Thursday,30/04/2020,All,All,All,$,151000000,13536000000
Exports,2017,5/05/2017,Friday,1/05/2020,All,All,All,$,156000000,13692000000
Exports,2017,6/05/2017,Saturday,2/05/2020,All,All,All,$,157000000,13849000000
Exports,2017,7/05/2017,Sunday,3/05/2020,All,All,All,$,179000000,14027000000
Exports,2017,8/05/2017,Monday,4/05/2020,All,All,All,$,190000000,14218000000
Exports,2017,9/05/2017,Tuesday,5/05/2020,All,All,All,$,109000000,14327000000
Exports,2017,10/05/2017,Wednesday,6/05/2020,All,All,All,$,151000000,14478000000
Exports,2017,11/05/2017,Thursday,7/05/2020,All,All,All,$,134000000,14612000000
Exports,2017,12/05/2017,Friday,8/05/2020,All,All,All,$,167000000,14779000000
Exports,2017,13/05/2017,Saturday,9/05/2020,All,All,All,$,163000000,14941000000
Exports,2017,14/05/2017,Sunday,10/05/2020,All,All,All,$,162000000,15104000000
Exports,2017,15/05/2017,Monday,11/05/2020,All,All,All,$,218000000,15322000000
Exports,2017,16/05/2017,Tuesday,12/05/2020,All,All,All,$,126000000,15448000000
Exports,2017,17/05/2017,Wednesday,13/05/2020,All,All,All,$,112000000,15560000000
Exports,2017,18/05/2017,Thursday,14/05/2020,All,All,All,$,185000000,15745000000
Exports,2017,19/05/2017,Friday,15/05/2020,All,All,All,$,164000000,15909000000
Exports,2017,20/05/2017,Saturday,16/05/2020,All,All,All,$,145000000,16054000000
Exports,2017,21/05/2017,Sunday,17/05/2020,All,All,All,$,212000000,16266000000
Exports,2017,22/05/2017,Monday,18/05/2020,All,All,All,$,189000000,16455000000
Exports,2017,23/05/2017,Tuesday,19/05/2020,All,All,All,$,96000000,16551000000
Exports,2017,24/05/2017,Wednesday,20/05/2020,All,All,All,$,177000000,16728000000
Exports,2017,25/05/2017,Thursday,21/05/2020,All,All,All,$,146000000,16874000000
Exports,2017,26/05/2017,Friday,22/05/2020,All,All,All,$,179000000,17053000000
Exports,2017,27/05/2017,Saturday,23/05/2020,All,All,All,$,153000000,17206000000
Exports,2017,28/05/2017,Sunday,24/05/2020,All,All,All,$,182000000,17388000000
Exports,2017,29/05/2017,Monday,25/05/2020,All,All,All,$,209000000,17597000000
Exports,2017,30/05/2017,Tuesday,26/05/2020,All,All,All,$,112000000,17709000000
Exports,2017,31/05/2017,Wednesday,27/05/2020,All,All,All,$,133000000,17842000000
Exports,2017,1/06/2017,Thursday,28/05/2020,All,All,All,$,141000000,17984000000
Exports,2017,2/06/2017,Friday,29/05/2020,All,All,All,$,192000000,18176000000
Exports,2017,3/06/2017,Saturday,30/05/2020,All,All,All,$,140000000,18316000000
Exports,2017,4/06/2017,Sunday,31/05/2020,All,All,All,$,199000000,18516000000
Exports,2017,5/06/2017,Monday,1/06/2020,All,All,All,$,187000000,18702000000
Exports,2017,6/06/2017,Tuesday,2/06/2020,All,All,All,$,129000000,18831000000
Exports,2017,7/06/2017,Wednesday,3/06/2020,All,All,All,$,75000000,18906000000
Exports,2017,8/06/2017,Thursday,4/06/2020,All,All,All,$,159000000,19064000000
Exports,2017,9/06/2017,Friday,5/06/2020,All,All,All,$,230000000,19294000000
Exports,2017,10/06/2017,Saturday,6/06/2020,All,All,All,$,159000000,19454000000
Exports,2017,11/06/2017,Sunday,7/06/2020,All,All,All,$,159000000,19613000000
Exports,2017,12/06/2017,Monday,8/06/2020,All,All,All,$,205000000,19817000000
Exports,2017,13/06/2017,Tuesday,9/06/2020,All,All,All,$,91000000,19908000000
Exports,2017,14/06/2017,Wednesday,10/06/2020,All,All,All,$,119000000,20028000000
Exports,2017,15/06/2017,Thursday,11/06/2020,All,All,All,$,133000000,20161000000
Exports,2017,16/06/2017,Friday,12/06/2020,All,All,All,$,146000000,20307000000
Exports,2017,17/06/2017,Saturday,13/06/2020,All,All,All,$,143000000,20450000000
Exports,2017,18/06/2017,Sunday,14/06/2020,All,All,All,$,203000000,20653000000
Exports,2017,19/06/2017,Monday,15/06/2020,All,All,All,$,205000000,20859000000
Exports,2017,20/06/2017,Tuesday,16/06/2020,All,All,All,$,99000000,20957000000
Exports,2017,21/06/2017,Wednesday,17/06/2020,All,All,All,$,149000000,21106000000
Exports,2017,22/06/2017,Thursday,18/06/2020,All,All,All,$,160000000,21266000000
Exports,2017,23/06/2017,Friday,19/06/2020,All,All,All,$,148000000,21414000000
Exports,2017,24/06/2017,Saturday,20/06/2020,All,All,All,$,194000000,21607000000
Exports,2017,25/06/2017,Sunday,21/06/2020,All,All,All,$,176000000,21784000000
Exports,2017,26/06/2017,Monday,22/06/2020,All,All,All,$,168000000,21951000000
Exports,2017,27/06/2017,Tuesday,23/06/2020,All,All,All,$,144000000,22095000000
Exports,2017,28/06/2017,Wednesday,24/06/2020,All,All,All,$,142000000,22237000000
Exports,2017,29/06/2017,Thursday,25/06/2020,All,All,All,$,124000000,22361000000
Exports,2017,30/06/2017,Friday,26/06/2020,All,All,All,$,173000000,22534000000
Exports,2017,1/07/2017,Saturday,27/06/2020,All,All,All,$,106000000,22640000000
Exports,2017,2/07/2017,Sunday,28/06/2020,All,All,All,$,200000000,22840000000
Exports,2017,3/07/2017,Monday,29/06/2020,All,All,All,$,146000000,22986000000
Exports,2017,4/07/2017,Tuesday,30/06/2020,All,All,All,$,118000000,23105000000
Exports,2017,5/07/2017,Wednesday,1/07/2020,All,All,All,$,82000000,23186000000
Exports,2017,6/07/2017,Thursday,2/07/2020,All,All,All,$,128000000,23314000000
Exports,2017,7/07/2017,Friday,3/07/2020,All,All,All,$,140000000,23454000000
Exports,2017,8/07/2017,Saturday,4/07/2020,All,All,All,$,109000000,23563000000
Exports,2017,9/07/2017,Sunday,5/07/2020,All,All,All,$,194000000,23757000000
Exports,2017,10/07/2017,Monday,6/07/2020,All,All,All,$,214000000,23971000000
Exports,2017,11/07/2017,Tuesday,7/07/2020,All,All,All,$,92000000,24063000000
Exports,2017,12/07/2017,Wednesday,8/07/2020,All,All,All,$,59000000,24123000000
Exports,2017,13/07/2017,Thursday,9/07/2020,All,All,All,$,122000000,24245000000
Exports,2017,14/07/2017,Friday,10/07/2020,All,All,All,$,147000000,24392000000
Exports,2017,15/07/2017,Saturday,11/07/2020,All,All,All,$,109000000,24501000000
Exports,2017,16/07/2017,Sunday,12/07/2020,All,All,All,$,164000000,24665000000
Exports,2017,17/07/2017,Monday,13/07/2020,All,All,All,$,228000000,24893000000
Exports,2017,18/07/2017,Tuesday,14/07/2020,All,All,All,$,126000000,25019000000
Exports,2017,19/07/2017,Wednesday,15/07/2020,All,All,All,$,157000000,25176000000
Exports,2017,20/07/2017,Thursday,16/07/2020,All,All,All,$,107000000,25282000000
Exports,2017,21/07/2017,Friday,17/07/2020,All,All,All,$,139000000,25421000000
Exports,2017,22/07/2017,Saturday,18/07/2020,All,All,All,$,200000000,25621000000
Exports,2017,23/07/2017,Sunday,19/07/2020,All,All,All,$,172000000,25793000000
Exports,2017,24/07/2017,Monday,20/07/2020,All,All,All,$,205000000,25999000000
Exports,2017,25/07/2017,Tuesday,21/07/2020,All,All,All,$,120000000,26119000000
Exports,2017,26/07/2017,Wednesday,22/07/2020,All,All,All,$,84000000,26203000000
Exports,2017,27/07/2017,Thursday,23/07/2020,All,All,All,$,186000000,26389000000
Exports,2017,28/07/2017,Friday,24/07/2020,All,All,All,$,163000000,26552000000
Exports,2017,29/07/2017,Saturday,25/07/2020,All,All,All,$,185000000,26737000000
Exports,2017,30/07/2017,Sunday,26/07/2020,All,All,All,$,189000000,26926000000
Exports,2017,31/07/2017,Monday,27/07/2020,All,All,All,$,228000000,27155000000
Exports,2017,1/08/2017,Tuesday,28/07/2020,All,All,All,$,104000000,27258000000
Exports,2017,2/08/2017,Wednesday,29/07/2020,All,All,All,$,71000000,27329000000
Exports,2018,3/02/2018,Saturday,1/02/2020,All,All,All,$,146000000,146000000
Exports,2018,4/02/2018,Sunday,2/02/2020,All,All,All,$,177000000,323000000
Exports,2018,5/02/2018,Monday,3/02/2020,All,All,All,$,176000000,499000000
Exports,2018,6/02/2018,Tuesday,4/02/2020,All,All,All,$,116000000,615000000
Exports,2018,7/02/2018,Wednesday,5/02/2020,All,All,All,$,129000000,744000000
Exports,2018,8/02/2018,Thursday,6/02/2020,All,All,All,$,127000000,871000000
Exports,2018,9/02/2018,Friday,7/02/2020,All,All,All,$,163000000,1034000000
Exports,2018,10/02/2018,Saturday,8/02/2020,All,All,All,$,115000000,1149000000
Exports,2018,11/02/2018,Sunday,9/02/2020,All,All,All,$,145000000,1293000000
Exports,2018,12/02/2018,Monday,10/02/2020,All,All,All,$,256000000,1550000000
Exports,2018,13/02/2018,Tuesday,11/02/2020,All,All,All,$,87000000,1637000000
Exports,2018,14/02/2018,Wednesday,12/02/2020,All,All,All,$,91000000,1728000000
Exports,2018,15/02/2018,Thursday,13/02/2020,All,All,All,$,165000000,1892000000
Exports,2018,16/02/2018,Friday,14/02/2020,All,All,All,$,157000000,2050000000
Exports,2018,17/02/2018,Saturday,15/02/2020,All,All,All,$,81000000,2130000000
Exports,2018,18/02/2018,Sunday,16/02/2020,All,All,All,$,199000000,2329000000
Exports,2018,19/02/2018,Monday,17/02/2020,All,All,All,$,277000000,2606000000
Exports,2018,20/02/2018,Tuesday,18/02/2020,All,All,All,$,120000000,2726000000
Exports,2018,21/02/2018,Wednesday,19/02/2020,All,All,All,$,151000000,2877000000
Exports,2018,22/02/2018,Thursday,20/02/2020,All,All,All,$,168000000,3045000000
Exports,2018,23/02/2018,Friday,21/02/2020,All,All,All,$,178000000,3223000000
Exports,2018,24/02/2018,Saturday,22/02/2020,All,All,All,$,157000000,3380000000
Exports,2018,25/02/2018,Sunday,23/02/2020,All,All,All,$,181000000,3561000000
Exports,2018,26/02/2018,Monday,24/02/2020,All,All,All,$,260000000,3822000000
Exports,2018,27/02/2018,Tuesday,25/02/2020,All,All,All,$,96000000,3918000000
Exports,2018,28/02/2018,Wednesday,26/02/2020,All,All,All,$,197000000,4115000000
Exports,2018,1/03/2018,Thursday,27/02/2020,All,All,All,$,130000000,4245000000
Exports,2018,2/03/2018,Friday,28/02/2020,All,All,All,$,135000000,4380000000
Exports,2018,3/03/2018,Saturday,29/02/2020,All,All,All,$,133000000,4513000000
